WLHv,RH,EV24,QMeuse,QRhine,value,coordsys,lon,lat,station
11.359375,0.0,23.0,53.4183,1855.36,303.25,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
0.9583333333333334,57.0,21.0,60.9342,1949.16,301.5833333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-6.677083333333333,32.0,32.0,98.1953,1936.16,302.7916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
2.03125,224.0,14.0,126.62299999999999,1981.88,303.125,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
5.190972222222222,90.0,20.0,133.149,1923.2,302.7083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
3.7916666666666665,0.05,24.0,115.48,1871.12,301.0416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-1.9236111111111112,0.05,29.0,112.46600000000001,1813.04,300.2083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
11.76388888888889,7.0,14.0,241.926,1741.76,302.0833333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
10.875,3.0,20.0,331.67800000000005,1731.88,297.875,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
6.875,0.0,15.0,223.75599999999997,1722.08,300.375,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
9.847222222222221,40.0,22.0,200.22400000000002,1738.8,300.625,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
26.177083333333332,161.0,15.0,214.75599999999997,1791.36,301.7083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
26.19097222222222,70.0,22.0,290.775,1848.36,302.7083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
21.961805555555557,72.0,17.0,218.12900000000002,1853.16,300.75,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-3.423611111111111,1.0,8.0,154.607,2088.68,301.9583333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
0.8958333333333334,0.05,17.0,138.69899999999998,2361.84,301.0,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
9.11111111111111,3.0,13.0,125.031,2494.84,300.2916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
30.61111111111111,48.0,8.0,106.111,2486.08,302.2083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
10.42013888888889,0.0,25.0,98.9978,2428.96,301.3333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-15.180555555555555,0.05,11.0,70.054,2258.96,299.7083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-11.73263888888889,0.0,31.0,53.9379,2062.08,299.6666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
25.104166666666668,2.0,23.0,70.6656,1904.12,298.6666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-5.916666666666667,0.0,27.0,67.4675,1814.92,300.2083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-15.975694444444445,0.0,31.0,78.8739,1730.4,301.6666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-5.559027777777778,0.0,31.0,43.3849,1674.16,296.4583333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
0.9652777777777778,0.0,28.0,35.491,1620.52,301.1666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
5.118055555555555,0.0,30.0,41.8299,1586.16,301.7083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
3.795138888888889,0.0,28.0,42.7681,1550.68,301.125,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
10.666666666666666,0.05,26.0,73.9389,1489.96,300.3333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
4.177083333333333,0.0,29.0,67.0056,1430.28,298.0,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-2.0833333333333335,0.0,25.0,60.5645,1378.48,292.7916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
4.604166666666667,0.0,9.0,32.0715,1339.6,289.25,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
5.454861111111111,7.0,10.0,36.1083,1329.12,289.4166666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
8.753472222222221,26.0,11.0,38.3003,1418.32,291.625,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
0.5590277777777778,0.0,26.0,30.3003,1545.6,297.5,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-7.097222222222222,0.0,28.0,28.1999,1922.76,301.625,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
7.315972222222222,0.05,23.0,29.5935,2367.64,302.5833333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
13.82986111111111,0.05,10.0,54.7409,2497.0,299.0416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
5.934027777777778,0.05,15.0,34.396,2331.84,295.0,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
14.100694444444445,0.05,13.0,37.5999,2095.0,299.8333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
17.930555555555557,0.05,10.0,35.219,1920.28,300.5416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
4.881944444444445,0.0,18.0,31.8987,1803.04,300.1666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
8.065972222222221,0.0,16.0,33.3472,1795.08,304.4166666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
21.59027777777778,0.0,16.0,39.6868,1913.2,302.5416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
21.04861111111111,0.05,20.0,38.629,2031.16,302.2916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
22.03125,100.0,10.0,34.2972,2029.16,302.2083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
38.017361111111114,229.0,6.0,26.3948,1937.8,301.6666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
20.97222222222222,56.0,11.0,27.8724,1855.28,299.0416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
15.666666666666666,115.0,13.0,24.6115,1866.72,301.2083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
2.5590277777777777,92.0,14.0,84.1845,2323.04,303.2083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
12.690972222222221,90.0,3.0,110.515,3164.36,288.5833333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
53.767361111111114,18.0,16.0,125.484,3726.12,243.33333333333334,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
6.996527777777778,0.0,10.0,101.944,3879.64,196.16666666666666,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
4.8125,0.05,14.0,120.303,3519.32,202.0,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
16.583333333333332,1.0,8.0,136.313,3089.08,278.2083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-3.5104166666666665,0.0,17.0,137.189,2797.6,281.1666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
6.020833333333333,0.0,7.0,145.167,2504.6,284.4166666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
2.8402777777777777,0.05,12.0,85.691,2259.56,291.3333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-11.61111111111111,0.0,11.0,47.2074,2061.52,291.5833333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-22.319444444444443,0.0,9.0,52.7861,1917.28,289.875,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-20.930555555555557,0.0,15.0,62.4622,1839.6,295.8333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-3.1631944444444446,0.0,15.0,33.1597,1767.56,302.2916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
2.0902777777777777,10.0,6.0,48.9966,1704.84,300.0,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
7.694444444444445,21.0,8.0,44.5812,1636.0,299.8333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
11.930555555555555,1.0,7.0,70.8924,1564.24,300.125,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
20.072916666666668,10.0,8.0,60.9958,1522.72,300.7083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
3.2708333333333335,61.0,6.0,49.1158,1491.8,302.2083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
29.06597222222222,141.0,10.0,112.365,1470.92,304.4166666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
40.83680555555556,93.0,6.0,116.529,1516.8,304.1666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
4.354166666666667,28.0,5.0,109.318,1532.96,302.0,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-3.3819444444444446,0.05,9.0,102.914,1571.4,299.0,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
30.42013888888889,0.05,8.0,94.0066,1935.88,302.7916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
5.013888888888889,6.0,4.0,133.797,2012.24,302.125,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
41.34375,0.0,9.0,109.555,1800.96,301.875,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-9.04861111111111,0.0,8.0,87.6437,1677.76,300.3333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
64.05555555555556,21.0,4.0,67.7215,1588.2,298.3333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
68.12847222222223,25.0,8.0,78.1728,1506.36,299.0416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-2.5972222222222223,25.0,6.0,52.6157,1432.56,298.3333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
5.569444444444445,2.0,5.0,42.1937,1367.32,294.9583333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
13.868055555555555,0.05,6.0,68.6935,1335.8,296.4583333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
35.454861111111114,0.0,3.0,47.7853,1305.12,297.6666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
32.576388888888886,0.0,5.0,42.0358,1268.96,297.0,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
17.270833333333332,0.0,2.0,33.3978,1242.76,290.25,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
22.59027777777778,71.0,3.0,44.2104,1226.08,286.5,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
49.079861111111114,2.0,8.0,36.2435,1211.44,283.125,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-24.375,0.0,5.0,74.1932,1202.24,303.75,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
51.71180555555556,225.0,4.0,72.7099,1195.12,306.3333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
68.44444444444444,53.0,4.0,45.8591,1218.24,312.7083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
26.09722222222222,46.0,3.0,70.9484,1235.32,309.0416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
36.10069444444444,38.0,4.0,74.3678,1243.44,317.4583333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
9.559027777777779,4.0,4.0,77.2542,1289.56,306.4583333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
1.5138888888888888,47.0,3.0,84.9203,1360.36,285.375,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
11.503472222222221,0.0,7.0,84.2467,1423.68,294.375,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
6.152777777777778,11.0,5.0,183.96,1461.92,296.0416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
9.756944444444445,22.0,2.0,178.045,1466.56,300.2916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-3.3020833333333335,87.0,0.0,260.841,1508.6,303.2916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
45.83680555555556,51.0,3.0,352.05300000000005,1526.36,304.0,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
30.45486111111111,82.0,3.0,329.50199999999995,1585.76,299.125,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
29.0,88.0,1.0,489.467,1660.6,301.6666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
6.013888888888889,3.0,5.0,468.965,1779.16,304.625,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
14.479166666666666,43.0,2.0,482.587,1982.36,301.9583333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
15.913194444444445,0.0,5.0,366.759,2254.28,302.8333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-3.951388888888889,0.0,5.0,296.884,2286.8,301.6666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
20.59722222222222,0.05,4.0,267.19,2155.76,301.1666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
9.385416666666666,0.0,6.0,254.451,2000.76,301.375,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-17.49652777777778,0.0,2.0,227.437,1833.56,301.125,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-16.0625,1.0,3.0,222.481,1729.76,301.1666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
6.114583333333333,9.0,1.0,222.35,1647.24,299.4583333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-18.84027777777778,132.0,1.0,212.03799999999998,1564.84,303.5833333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
32.920138888888886,37.0,3.0,354.163,1521.4,303.375,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
30.569444444444443,47.0,1.0,412.281,1507.56,302.5416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
50.486111111111114,2.0,2.0,417.25300000000004,1537.8,303.4166666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
5.041666666666667,156.0,0.0,561.7180000000001,1726.84,303.375,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
39.24652777777778,88.0,1.0,786.169,1925.0,300.0416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
24.59722222222222,2.0,5.0,726.459,2031.6,302.625,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-23.069444444444443,0.05,4.0,544.346,2178.36,302.7916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
23.09027777777778,51.0,0.0,595.7669999999999,2367.56,303.75,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
16.07638888888889,12.0,5.0,646.7280000000001,2418.36,300.9583333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
21.21875,5.0,2.0,551.139,2530.28,299.2916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
9.940972222222221,0.0,3.0,428.349,2561.92,290.4583333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
15.944444444444445,0.0,2.0,368.278,2468.72,290.625,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
8.493055555555555,47.0,1.0,380.81699999999995,2312.64,292.75,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
5.493055555555555,5.0,3.0,336.744,2142.08,294.0833333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-20.07638888888889,0.0,4.0,285.975,1995.68,291.3333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-21.863247863247864,0.0,3.0,257.555,1869.12,291.2916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-13.104166666666666,0.0,1.0,237.108,1794.12,299.375,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-15.875,0.0,1.0,219.44099999999997,1736.48,304.2083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-9.586805555555555,0.0,2.0,194.169,1701.76,302.0416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-22.90277777777778,0.0,1.0,196.665,1645.28,302.5416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-20.01736111111111,0.05,1.0,178.503,1565.24,302.5833333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-27.37152777777778,0.05,1.0,187.22299999999998,1505.4,301.7916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-16.1875,0.05,0.0,138.012,1451.72,301.3333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-19.98263888888889,0.05,0.0,164.47,1407.16,301.5416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-1.0277777777777777,10.0,1.0,149.069,1368.8,300.5833333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-41.24652777777778,2.0,4.0,144.572,1338.08,299.9166666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-10.149305555555555,81.0,1.0,224.92700000000002,1301.76,300.9583333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
37.635416666666664,5.0,2.0,553.62,1292.88,302.2083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
44.75961538461539,58.0,2.0,473.78,1336.24,301.5,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-15.875,17.0,1.0,469.87,1534.52,302.25,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
49.1875,23.0,2.0,482.7,1908.28,302.375,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
11.243055555555555,24.0,1.0,494.82,2202.48,302.0416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
17.90972222222222,124.0,2.0,633.64,2496.04,301.625,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
6.083333333333333,7.0,1.0,606.26,2599.28,299.875,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
17.631944444444443,85.0,4.0,634.46,2686.16,292.0416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
12.541666666666666,0.05,2.0,661.85,2880.0,282.7916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
39.236111111111114,55.0,1.0,638.78,2948.96,273.2083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
34.354166666666664,39.0,0.0,682.03,3023.72,271.375,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
48.36805555555556,0.05,2.0,672.43,3134.56,269.25,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
22.70138888888889,1.0,2.0,610.37,3209.16,267.5416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
33.8125,8.0,6.0,516.23,3217.92,271.7083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-11.07638888888889,0.0,4.0,483.4,3141.88,274.75,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
19.506944444444443,6.0,1.0,402.95,2980.88,274.875,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-8.82638888888889,139.0,2.0,790.73,2771.04,278.625,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
79.63888888888889,248.0,1.0,1493.74,2669.84,284.2083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
43.03472222222222,8.0,4.0,1430.6,2877.56,285.1666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
20.84027777777778,38.0,2.0,1298.33,3558.96,247.54166666666666,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
71.09722222222223,71.0,4.0,1009.77,4282.84,232.54166666666666,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
3.0972222222222223,24.0,4.0,836.81,4532.24,228.29166666666666,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-16.381944444444443,0.0,4.0,755.89,4546.12,221.58333333333334,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-5.125,0.0,4.0,606.95,4248.56,223.125,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-28.875,0.0,6.0,544.67,3814.48,206.41666666666666,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
14.5625,34.0,1.0,478.52,3362.68,229.29166666666666,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
5.173611111111111,9.0,4.0,455.62,3016.72,272.0416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
17.25,10.0,1.0,424.73,2733.4,275.0,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-6.375,1.0,4.0,371.14,2535.04,282.8333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-13.347222222222221,0.0,3.0,339.36,2421.88,285.0416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
16.40277777777778,4.0,6.0,311.51,2333.28,291.0416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-6.722222222222222,0.05,2.0,301.34,2302.72,290.6666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
3.7430555555555554,0.0,3.0,302.29,2322.52,289.7083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-10.76388888888889,0.0,8.0,306.44,2278.76,292.1666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-19.70138888888889,0.0,5.0,260.23,2159.52,291.375,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
12.944444444444445,2.0,3.0,258.12,2059.96,292.5833333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
9.097222222222221,2.0,5.0,247.88,1973.52,296.4583333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
6.993055555555555,0.05,6.0,260.78,1903.4,298.3333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
5.840277777777778,52.0,1.0,294.43,1859.92,300.3333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
0.6388888888888888,0.05,3.0,322.46,1860.04,300.7916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-17.5625,36.0,2.0,370.15,1934.48,301.4166666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-5.722222222222222,107.0,3.0,606.72,2165.12,305.7083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
25.63888888888889,79.0,4.0,883.77,2430.2,301.1666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
20.270833333333332,15.0,4.0,867.24,2749.2,293.375,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-1.7708333333333333,77.0,2.0,966.12,3473.16,275.375,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-13.125,0.0,11.0,959.89,4235.48,221.45833333333334,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-19.45138888888889,0.0,9.0,790.68,4599.48,191.95833333333334,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
13.11111111111111,0.0,8.0,713.08,4706.04,218.91666666666666,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
5.625,0.0,3.0,628.15,4594.56,229.75,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-5.284722222222222,0.05,5.0,545.52,4307.28,224.95833333333334,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
0.5694444444444444,0.05,8.0,509.27,3875.52,216.20833333333334,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
10.159722222222221,15.0,3.0,472.84,3432.64,242.83333333333334,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-13.229166666666666,3.0,9.0,448.2,3092.64,270.7916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-18.21527777777778,9.0,6.0,390.38,2830.28,272.7916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
7.180555555555555,44.0,6.0,499.38,2600.24,282.1666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
16.4375,98.0,2.0,677.24,2479.56,288.125,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
17.493055555555557,9.0,3.0,778.71,2475.12,283.7083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-17.229166666666668,93.0,3.0,734.33,2638.6,281.1666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
21.041666666666668,38.0,7.0,899.32,2879.4,283.2916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
40.75686274509804,161.0,10.0,1102.25,3192.0,279.25,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
13.961805555555555,17.0,6.0,1018.7,3709.76,250.08333333333334,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
19.052083333333332,111.0,5.0,984.95,4564.52,200.16666666666666,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-0.21348314606741572,0.05,8.0,863.45,5381.28,219.875,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-18.59027777777778,113.0,12.0,785.6,5902.2,248.08333333333334,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-10.01388888888889,162.0,2.0,929.54,6127.24,284.0416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
33.021857923497265,22.0,6.0,1062.58,5874.68,314.125,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
4.072916666666667,0.0,15.0,973.84,5431.64,313.0,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
4.527777777777778,52.0,4.0,906.53,4979.8,289.9583333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-3.9305555555555554,0.0,14.0,803.02,4553.2,268.75,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-10.815972222222221,0.0,13.0,673.79,4105.72,237.41666666666666,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-10.975694444444445,0.0,20.0,587.69,3710.92,209.29166666666666,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-6.611111111111111,0.0,15.0,483.15,3411.36,234.70833333333334,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-28.01388888888889,0.0,11.0,418.52,3161.24,262.75,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-20.416666666666668,0.0,17.0,382.77,2949.24,271.8333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-10.284722222222221,0.05,8.0,343.66,2769.16,280.875,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
19.510416666666668,2.0,9.0,342.75,2628.64,284.7916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
59.104166666666664,122.0,12.0,363.61,2516.2,285.9166666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
47.27430555555556,44.0,9.0,361.59,2432.68,286.375,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
24.59027777777778,20.0,12.0,379.81,2358.92,293.0,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-3.1041666666666665,22.0,8.0,390.72,2348.2,292.5416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
2.1631944444444446,0.0,17.0,397.8,2380.24,290.8333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-7.107638888888889,0.05,5.0,399.94,2464.44,290.8333333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-14.854166666666666,0.05,8.0,403.73,2592.84,293.25,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-21.79513888888889,0.0,19.0,373.37,2846.32,284.7083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-28.635416666666668,0.0,25.0,337.26,3189.64,275.2083333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-21.34375,0.0,25.0,350.27,3444.6,269.6666666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-21.569444444444443,0.0,25.0,321.59,3468.04,270.4166666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-11.90625,0.05,11.0,325.68,3303.32,271.7916666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-18.56597222222222,0.05,16.0,298.44,3100.6,272.0416666666667,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-23.98611111111111,0.0,23.0,331.76,2949.28,275.625,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
-34.05555555555556,0.0,28.0,360.97,2819.24,276.9583333333333,25831.0,646656.9116533193,5762067.304846928,HAGSBVN
